kind	rin	publication_id	ordinal	citation_ordinal	changes	authority_text
ADDED	2040-AA13	199704	3	1	(no row) -> rin='2040-AA13'; publication_id='199704'; ordinal=3; authority_text='33 USC 1317/CWA 307'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1317'; act_key='clean water act'; act_section='307'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1317/CWA 307
ADDED	2040-AA13	199704	4	1	(no row) -> rin='2040-AA13'; publication_id='199704'; ordinal=4; authority_text='33 USC 1361/CWA 501'; authority_type='act_relative'; parse_status='corroborated'; usc_title=33; usc_section='1361'; act_key='clean water act'; act_section='501'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 439'; authority_source='box'	33 USC 1361/CWA 501
ADDED	2040-AA94	199510	0	1	(no row) -> rin='2040-AA94'; publication_id='199510'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA94	199604	0	1	(no row) -> rin='2040-AA94'; publication_id='199604'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA94	199610	0	1	(no row) -> rin='2040-AA94'; publication_id='199610'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA94	199704	0	1	(no row) -> rin='2040-AA94'; publication_id='199704'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA97	199510	0	1	(no row) -> rin='2040-AA97'; publication_id='199510'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA97	199604	0	1	(no row) -> rin='2040-AA97'; publication_id='199604'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA97	199610	0	1	(no row) -> rin='2040-AA97'; publication_id='199610'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
ADDED	2040-AA97	199704	0	1	(no row) -> rin='2040-AA97'; publication_id='199704'; ordinal=0; authority_text='42 USC 300/SDWA 1412'; authority_type='act_relative'; parse_status='corroborated'; usc_title=42; usc_section='300g-1'; act_key='safe drinking water act'; act_section='1412'; act_resolution_evidence='table3-classification'; usc_section_verdict='exists'; usc_section_attested_at_edition=True; corroboration_rule='second-authority-behind-a-slash:agency-roster-initialism'; authority_in_own_cfr_note='absent'; cfr_note_part='40 CFR 141'; authority_source='box'	42 USC 300/SDWA 1412
