usc_title,edition_year,usc_section,rin,bucket
50,2019,2401,0694-AE80,4-genuine-era-mismatch
10,2019,7430,0694-AF60,4-genuine-era-mismatch
50,2019,2401,0694-AF60,4-genuine-era-mismatch
50,2019,5,0694-AF60,4-genuine-era-mismatch
50,2019,2401,0694-AF67,4-genuine-era-mismatch
50,2019,2401,0694-AG10,4-genuine-era-mismatch
10,2019,7430,0694-AG57,4-genuine-era-mismatch
50,2019,2401,0694-AG57,4-genuine-era-mismatch
50,2019,5,0694-AG57,4-genuine-era-mismatch
10,2019,7430,0694-AG93,4-genuine-era-mismatch
50,2019,2401,0694-AG93,4-genuine-era-mismatch
50,2019,5,0694-AG93,4-genuine-era-mismatch
10,2019,7430,0694-AH45,4-genuine-era-mismatch
10,2019,7430,0694-AH56,4-genuine-era-mismatch
10,2019,7430,0694-AH61,4-genuine-era-mismatch
10,2019,7430,0694-AH66,4-genuine-era-mismatch
10,2019,7430,0694-AH71,4-genuine-era-mismatch
10,2019,7430,0694-AF47,4-genuine-era-mismatch
50,2019,2401,0694-AF47,4-genuine-era-mismatch
50,2019,5,0694-AF47,4-genuine-era-mismatch
10,2019,7430,0694-AG08,4-genuine-era-mismatch
50,2019,2401,0694-AG08,4-genuine-era-mismatch
50,2019,5,0694-AG08,4-genuine-era-mismatch
10,2019,7430,0694-AG70,4-genuine-era-mismatch
50,2019,2401,0694-AG70,4-genuine-era-mismatch
50,2019,5,0694-AG70,4-genuine-era-mismatch
10,2019,7430,0694-AG95,4-genuine-era-mismatch
10,2019,7430,0694-AG98,4-genuine-era-mismatch
10,2019,7430,0694-AH53,4-genuine-era-mismatch
10,2019,7430,0694-AH58,4-genuine-era-mismatch
10,2019,7430,0694-AH60,4-genuine-era-mismatch
10,2019,7430,0694-AH69,4-genuine-era-mismatch
10,2019,7430,0694-AH81,4-genuine-era-mismatch
10,2019,7430,0694-AH84,4-genuine-era-mismatch
10,2019,7430,0694-AG00,4-genuine-era-mismatch
50,2019,2401,0694-AG00,4-genuine-era-mismatch
50,2019,5,0694-AG00,4-genuine-era-mismatch
50,2019,2401,0694-AG18,4-genuine-era-mismatch
50,2019,2401,0694-AG53,4-genuine-era-mismatch
10,2019,7430,0694-AH34,4-genuine-era-mismatch
10,2019,7430,0694-AH44,4-genuine-era-mismatch
10,2019,7430,0694-AH64,4-genuine-era-mismatch
10,2019,4594,0702-AA70,4-genuine-era-mismatch
10,2019,3013,0702-AA80,4-genuine-era-mismatch
10,2019,4721,0702-AA80,4-genuine-era-mismatch
10,2019,3012,0702-AA84,4-genuine-era-mismatch
10,2019,3012,0702-AA94,4-genuine-era-mismatch
10,2019,4308,0702-AA97,4-genuine-era-mismatch
10,2019,4506,0702-AA97,4-genuine-era-mismatch
10,2019,4507,0702-AA97,4-genuine-era-mismatch
10,2019,4627,0702-AA97,4-genuine-era-mismatch
10,2019,3012,0702-AB00,4-genuine-era-mismatch
10,2019,3262,0702-AA78,4-genuine-era-mismatch
10,2019,3013,0702-AA78,4-genuine-era-mismatch
10,2019,3012,0702-AA92,4-genuine-era-mismatch
10,2019,3012,0702-AA95,4-genuine-era-mismatch
40,2019,258a,0702-AA95,4-genuine-era-mismatch
41,2019,14,0702-AA95,4-genuine-era-mismatch
10,2019,5013,0703-AB22,4-genuine-era-mismatch
10,2019,5148,0703-AB22,4-genuine-era-mismatch
10,2019,6011,0703-AB06,4-genuine-era-mismatch
10,2019,2301,0710-AB03,4-genuine-era-mismatch
10,2019,3012,0710-AB03,4-genuine-era-mismatch
10,2019,644,0750-AK43,4-genuine-era-mismatch
10,2019,133,0790-AK11,4-genuine-era-mismatch
10,2019,520a,0790-AK27,4-genuine-era-mismatch
40,2019,484,0790-AK30,4-genuine-era-mismatch
40,2019,485,0790-AK30,4-genuine-era-mismatch
10,2019,673a,0790-AK29,4-genuine-era-mismatch
50,2019,456,0790-AK32,4-genuine-era-mismatch
20,2019,6511,1894-AA10,4-genuine-era-mismatch
20,2019,1069c,1894-AA10,4-genuine-era-mismatch
50,2019,2061,1901-AB48,4-genuine-era-mismatch
41,2019,701,1992-AA53,4-genuine-era-mismatch
8,2019,1806,1615-AB77,4-genuine-era-mismatch
14,2019,85,1625-AA00,4-genuine-era-mismatch
14,2019,2,1625-AB32,4-genuine-era-mismatch
14,2019,91,1625-AB32,4-genuine-era-mismatch
49,2019,40119,1652-AA08,4-genuine-era-mismatch
40,2019,486,1090-AB22,4-genuine-era-mismatch
18,2019,4203,1104-AA00,4-genuine-era-mismatch
18,2019,4203,1104-AA04,4-genuine-era-mismatch
18,2019,4161,1120-AA62,4-genuine-era-mismatch
18,2019,5006,1120-AA62,4-genuine-era-mismatch
18,2019,4161,1120-AB72,4-genuine-era-mismatch
18,2019,5006,1120-AB72,4-genuine-era-mismatch
18,2019,4161,1120-AB05,4-genuine-era-mismatch
18,2019,5006,1120-AB05,4-genuine-era-mismatch
18,2019,5006,1120-AB59,4-genuine-era-mismatch
18,2019,5006,1120-AB69,4-genuine-era-mismatch
18,2019,4161,1120-AB64,4-genuine-era-mismatch
18,2019,5006,1120-AB64,4-genuine-era-mismatch
18,2019,5006,1120-AB67,4-genuine-era-mismatch
18,2019,5006,1120-AB70,4-genuine-era-mismatch
18,2019,4161,1120-AB71,4-genuine-era-mismatch
18,2019,5006,1120-AB71,4-genuine-era-mismatch
40,2019,333,1218-AD23,4-genuine-era-mismatch
41,2019,418,2105-AE26,4-genuine-era-mismatch
49,2019,24405,2105-AE79,4-genuine-era-mismatch
5,2019,1008,2105-AD86,4-genuine-era-mismatch
49,2019,40119,2120-AL37,4-genuine-era-mismatch
49,2019,40119,2120-AK31,4-genuine-era-mismatch
49,2019,40119,2120-AK48,4-genuine-era-mismatch
49,2019,40119,2120-AK98,4-genuine-era-mismatch
49,2019,40119,2120-AL14,4-genuine-era-mismatch
49,2019,40119,2120-AL23,4-genuine-era-mismatch
49,2019,40119,2120-AL24,4-genuine-era-mismatch
49,2019,40119,2120-AL03,4-genuine-era-mismatch
49,2019,40119,2120-AK22,4-genuine-era-mismatch
49,2019,40119,2120-AL35,4-genuine-era-mismatch
23,2019,215,2125-AF72,4-genuine-era-mismatch
49,2019,14504,2126-AC12,4-genuine-era-mismatch
49,2019,24405,2130-AC23,4-genuine-era-mismatch
23,2019,303,2132-AB37,4-genuine-era-mismatch
50,2019,1744,2133-AB88,4-genuine-era-mismatch
26,2019,936,1545-BO57,4-genuine-era-mismatch
26,2019,6050,1545-BN27,4-genuine-era-mismatch
26,2019,902,1545-BO62,4-genuine-era-mismatch
26,2019,902,1545-BP19,4-genuine-era-mismatch
26,2019,6050,1545-BL34,4-genuine-era-mismatch
41,2019,418b,2030-AB00,4-genuine-era-mismatch
40,2019,486,3090-AJ74,4-genuine-era-mismatch
5,2019,402,3147-AA13,4-genuine-era-mismatch
10,2019,7430,0694-AF60,4-genuine-era-mismatch
50,2019,2401,0694-AF60,4-genuine-era-mismatch
50,2019,5,0694-AF60,4-genuine-era-mismatch
50,2019,2401,0694-AF67,4-genuine-era-mismatch
50,2019,2401,0694-AG10,4-genuine-era-mismatch
10,2019,7430,0694-AG57,4-genuine-era-mismatch
50,2019,2401,0694-AG57,4-genuine-era-mismatch
50,2019,5,0694-AG57,4-genuine-era-mismatch
10,2019,7430,0694-AG93,4-genuine-era-mismatch
50,2019,2401,0694-AG93,4-genuine-era-mismatch
50,2019,5,0694-AG93,4-genuine-era-mismatch
10,2019,7430,0694-AH45,4-genuine-era-mismatch
10,2019,7430,0694-AH56,4-genuine-era-mismatch
10,2019,7430,0694-AH61,4-genuine-era-mismatch
10,2019,7430,0694-AH66,4-genuine-era-mismatch
10,2019,7430,0694-AH71,4-genuine-era-mismatch
10,2019,7430,0694-AH88,4-genuine-era-mismatch
10,2019,7430,0694-AF47,4-genuine-era-mismatch
50,2019,2401,0694-AF47,4-genuine-era-mismatch
50,2019,5,0694-AF47,4-genuine-era-mismatch
10,2019,7430,0694-AG08,4-genuine-era-mismatch
50,2019,2401,0694-AG08,4-genuine-era-mismatch
50,2019,5,0694-AG08,4-genuine-era-mismatch
10,2019,7430,0694-AG70,4-genuine-era-mismatch
50,2019,2401,0694-AG70,4-genuine-era-mismatch
50,2019,5,0694-AG70,4-genuine-era-mismatch
10,2019,7430,0694-AG95,4-genuine-era-mismatch
10,2019,7430,0694-AG98,4-genuine-era-mismatch
10,2019,7430,0694-AH53,4-genuine-era-mismatch
10,2019,7430,0694-AH58,4-genuine-era-mismatch
10,2019,7430,0694-AH59,4-genuine-era-mismatch
10,2019,7430,0694-AH60,4-genuine-era-mismatch
10,2019,7430,0694-AH81,4-genuine-era-mismatch
10,2019,7430,0694-AH84,4-genuine-era-mismatch
50,2019,2401,0694-AE80,4-genuine-era-mismatch
10,2019,7430,0694-AG00,4-genuine-era-mismatch
50,2019,2401,0694-AG00,4-genuine-era-mismatch
50,2019,5,0694-AG00,4-genuine-era-mismatch
50,2019,2401,0694-AG18,4-genuine-era-mismatch
50,2019,2401,0694-AG53,4-genuine-era-mismatch
10,2019,7430,0694-AH34,4-genuine-era-mismatch
10,2019,7430,0694-AH69,4-genuine-era-mismatch
10,2019,4594,0702-AA70,4-genuine-era-mismatch
10,2019,3012,0702-AA84,4-genuine-era-mismatch
10,2019,4308,0702-AA97,4-genuine-era-mismatch
10,2019,4506,0702-AA97,4-genuine-era-mismatch
10,2019,4507,0702-AA97,4-genuine-era-mismatch
10,2019,4627,0702-AA97,4-genuine-era-mismatch
10,2019,3013,0702-AA80,4-genuine-era-mismatch
10,2019,4721,0702-AA80,4-genuine-era-mismatch
10,2019,3012,0702-AA94,4-genuine-era-mismatch
10,2019,3012,0702-AB00,4-genuine-era-mismatch
10,2019,5013,0703-AB22,4-genuine-era-mismatch
10,2019,5148,0703-AB22,4-genuine-era-mismatch
10,2019,2301,0710-AB03,4-genuine-era-mismatch
10,2019,3012,0710-AB03,4-genuine-era-mismatch
10,2019,644,0750-AK43,4-genuine-era-mismatch
40,2019,484,0790-AK30,4-genuine-era-mismatch
40,2019,485,0790-AK30,4-genuine-era-mismatch
44,2019,3541,0790-AK86,4-genuine-era-mismatch
20,2019,6511,1875-AA14,4-genuine-era-mismatch
20,2019,1069c,1875-AA14,4-genuine-era-mismatch
20,2019,6511,1894-AA10,4-genuine-era-mismatch
20,2019,1069c,1894-AA10,4-genuine-era-mismatch
50,2019,2061,1901-AB48,4-genuine-era-mismatch
41,2019,701,1992-AA53,4-genuine-era-mismatch
8,2019,1806,1615-AB77,4-genuine-era-mismatch
14,2019,633,1625-AC58,4-genuine-era-mismatch
14,2019,85,1625-AA00,4-genuine-era-mismatch
14,2019,2,1625-AB32,4-genuine-era-mismatch
14,2019,91,1625-AB32,4-genuine-era-mismatch
40,2019,486,1090-AB22,4-genuine-era-mismatch
18,2019,4203,1104-AA00,4-genuine-era-mismatch
18,2019,4203,1104-AA04,4-genuine-era-mismatch
18,2019,4161,1120-AA62,4-genuine-era-mismatch
18,2019,5006,1120-AA62,4-genuine-era-mismatch
18,2019,4161,1120-AB72,4-genuine-era-mismatch
18,2019,5006,1120-AB72,4-genuine-era-mismatch
18,2019,4161,1120-AB05,4-genuine-era-mismatch
18,2019,5006,1120-AB05,4-genuine-era-mismatch
18,2019,5006,1120-AB59,4-genuine-era-mismatch
18,2019,5006,1120-AB69,4-genuine-era-mismatch
18,2019,4161,1120-AB64,4-genuine-era-mismatch
18,2019,5006,1120-AB64,4-genuine-era-mismatch
18,2019,5006,1120-AB67,4-genuine-era-mismatch
18,2019,5006,1120-AB70,4-genuine-era-mismatch
18,2019,4161,1120-AB71,4-genuine-era-mismatch
18,2019,5006,1120-AB71,4-genuine-era-mismatch
40,2019,333,1218-AD23,4-genuine-era-mismatch
41,2019,418,2105-AE26,4-genuine-era-mismatch
49,2019,24405,2105-AE79,4-genuine-era-mismatch
49,2019,40119,2120-AK22,4-genuine-era-mismatch
49,2019,40119,2120-AK31,4-genuine-era-mismatch
49,2019,40119,2120-AK48,4-genuine-era-mismatch
49,2019,40119,2120-AK98,4-genuine-era-mismatch
49,2019,40119,2120-AL14,4-genuine-era-mismatch
49,2019,40119,2120-AL24,4-genuine-era-mismatch
49,2019,40119,2120-AL37,4-genuine-era-mismatch
49,2019,40119,2120-AL03,4-genuine-era-mismatch
49,2019,40119,2120-AL23,4-genuine-era-mismatch
49,2019,24405,2130-AC23,4-genuine-era-mismatch
23,2019,303,2132-AB37,4-genuine-era-mismatch
50,2019,1744,2133-AB88,4-genuine-era-mismatch
26,2019,902,1545-BP19,4-genuine-era-mismatch
26,2019,6050,1545-BN27,4-genuine-era-mismatch
26,2019,936,1545-BO57,4-genuine-era-mismatch
26,2019,199,1545-BI90,4-genuine-era-mismatch
26,2019,902,1545-BO62,4-genuine-era-mismatch
41,2019,418b,2030-AB00,4-genuine-era-mismatch
40,2019,486,3090-AJ74,4-genuine-era-mismatch
5,2019,402,3147-AA13,4-genuine-era-mismatch
40,2020,442,0575-AD19,4-genuine-era-mismatch
50,2020,2401,0694-AF67,4-genuine-era-mismatch
50,2020,2401,0694-AG10,4-genuine-era-mismatch
10,2020,7430,0694-AG57,4-genuine-era-mismatch
50,2020,2401,0694-AG57,4-genuine-era-mismatch
50,2020,5,0694-AG57,4-genuine-era-mismatch
10,2020,7430,0694-AG93,4-genuine-era-mismatch
50,2020,2401,0694-AG93,4-genuine-era-mismatch
50,2020,5,0694-AG93,4-genuine-era-mismatch
10,2020,7430,0694-AH45,4-genuine-era-mismatch
10,2020,7430,0694-AH56,4-genuine-era-mismatch
10,2020,7430,0694-AH61,4-genuine-era-mismatch
10,2020,7430,0694-AF47,4-genuine-era-mismatch
50,2020,2401,0694-AF47,4-genuine-era-mismatch
50,2020,5,0694-AF47,4-genuine-era-mismatch
10,2020,7430,0694-AH59,4-genuine-era-mismatch
10,2020,7430,0694-AH60,4-genuine-era-mismatch
10,2020,7430,0694-AH81,4-genuine-era-mismatch
10,2020,7430,0694-AH84,4-genuine-era-mismatch
50,2020,2401,0694-AE80,4-genuine-era-mismatch
10,2020,7430,0694-AG00,4-genuine-era-mismatch
50,2020,2401,0694-AG00,4-genuine-era-mismatch
50,2020,5,0694-AG00,4-genuine-era-mismatch
10,2020,7430,0694-AG95,4-genuine-era-mismatch
10,2020,7430,0694-AH53,4-genuine-era-mismatch
10,2020,4594,0702-AA70,4-genuine-era-mismatch
10,2020,4308,0702-AA97,4-genuine-era-mismatch
10,2020,4627,0702-AA97,4-genuine-era-mismatch
10,2020,5013,0703-AB22,4-genuine-era-mismatch
10,2020,5148,0703-AB22,4-genuine-era-mismatch
10,2020,2301,0710-AB03,4-genuine-era-mismatch
10,2020,1732,0750-AK99,4-genuine-era-mismatch
10,2020,644,0750-AK43,4-genuine-era-mismatch
44,2020,3541,0790-AK86,4-genuine-era-mismatch
40,2020,484,0790-AK30,4-genuine-era-mismatch
40,2020,485,0790-AK30,4-genuine-era-mismatch
20,2020,6511,1875-AA14,4-genuine-era-mismatch
20,2020,1069c,1875-AA14,4-genuine-era-mismatch
50,2020,2061,1901-AB48,4-genuine-era-mismatch
8,2020,1806,1615-AB77,4-genuine-era-mismatch
14,2020,633,1625-AC58,4-genuine-era-mismatch
40,2020,486,1090-AB22,4-genuine-era-mismatch
18,2020,4203,1104-AA00,4-genuine-era-mismatch
18,2020,4203,1104-AA04,4-genuine-era-mismatch
18,2020,4203,1104-AA06,4-genuine-era-mismatch
18,2020,4203,1104-AA07,4-genuine-era-mismatch
18,2020,5006,1120-AB75,4-genuine-era-mismatch
18,2020,5006,1120-AB76,4-genuine-era-mismatch
18,2020,4161,1120-AA62,4-genuine-era-mismatch
18,2020,5006,1120-AA62,4-genuine-era-mismatch
18,2020,5006,1120-AB69,4-genuine-era-mismatch
18,2020,4161,1120-AB72,4-genuine-era-mismatch
18,2020,5006,1120-AB72,4-genuine-era-mismatch
18,2020,5006,1120-AB77,4-genuine-era-mismatch
18,2020,4161,1120-AB05,4-genuine-era-mismatch
18,2020,5006,1120-AB05,4-genuine-era-mismatch
18,2020,5006,1120-AB59,4-genuine-era-mismatch
18,2020,5006,1120-AB67,4-genuine-era-mismatch
18,2020,5006,1120-AB70,4-genuine-era-mismatch
18,2020,4161,1120-AB71,4-genuine-era-mismatch
18,2020,5006,1120-AB71,4-genuine-era-mismatch
18,2020,4161,1120-AB64,4-genuine-era-mismatch
18,2020,5006,1120-AB64,4-genuine-era-mismatch
40,2020,333,1218-AD23,4-genuine-era-mismatch
41,2020,418,2105-AE26,4-genuine-era-mismatch
49,2020,24405,2105-AE79,4-genuine-era-mismatch
49,2020,40119,2120-AK22,4-genuine-era-mismatch
49,2020,40119,2120-AK31,4-genuine-era-mismatch
49,2020,40119,2120-AK48,4-genuine-era-mismatch
49,2020,40119,2120-AK98,4-genuine-era-mismatch
49,2020,40119,2120-AL14,4-genuine-era-mismatch
49,2020,40119,2120-AL24,4-genuine-era-mismatch
49,2020,40119,2120-AL37,4-genuine-era-mismatch
49,2020,40119,2120-AL03,4-genuine-era-mismatch
49,2020,40119,2120-AL23,4-genuine-era-mismatch
23,2020,215,2125-AF88,4-genuine-era-mismatch
49,2020,24405,2130-AC23,4-genuine-era-mismatch
23,2020,303,2132-AB37,4-genuine-era-mismatch
50,2020,1744,2133-AB88,4-genuine-era-mismatch
26,2020,6050,1545-BN27,4-genuine-era-mismatch
26,2020,936,1545-BO57,4-genuine-era-mismatch
26,2020,902,1545-BP19,4-genuine-era-mismatch
41,2020,418b,2030-AB00,4-genuine-era-mismatch
46,2020,305,3072-AC80,4-genuine-era-mismatch
46,2020,305,3072-AC75,4-genuine-era-mismatch
46,2020,303,3072-AC77,4-genuine-era-mismatch
46,2020,305,3072-AC77,4-genuine-era-mismatch
41,2020,414,3072-AC78,4-genuine-era-mismatch
41,2020,418,3072-AC78,4-genuine-era-mismatch
46,2020,301,3072-AC78,4-genuine-era-mismatch
40,2020,486,3090-AJ74,4-genuine-era-mismatch
40,2020,442,0575-AD19,4-genuine-era-mismatch
50,2020,2401,0694-AF67,4-genuine-era-mismatch
50,2020,2401,0694-AG10,4-genuine-era-mismatch
10,2020,7430,0694-AG57,4-genuine-era-mismatch
50,2020,2401,0694-AG57,4-genuine-era-mismatch
50,2020,5,0694-AG57,4-genuine-era-mismatch
10,2020,7430,0694-AG93,4-genuine-era-mismatch
50,2020,2401,0694-AG93,4-genuine-era-mismatch
50,2020,5,0694-AG93,4-genuine-era-mismatch
10,2020,7430,0694-AH45,4-genuine-era-mismatch
10,2020,7430,0694-AH56,4-genuine-era-mismatch
10,2020,7430,0694-AF47,4-genuine-era-mismatch
50,2020,2401,0694-AF47,4-genuine-era-mismatch
50,2020,5,0694-AF47,4-genuine-era-mismatch
10,2020,7430,0694-AG95,4-genuine-era-mismatch
10,2020,7430,0694-AH59,4-genuine-era-mismatch
50,2020,2401,0694-AE80,4-genuine-era-mismatch
10,2020,7430,0694-AG00,4-genuine-era-mismatch
50,2020,2401,0694-AG00,4-genuine-era-mismatch
50,2020,5,0694-AG00,4-genuine-era-mismatch
10,2020,7430,0694-AH61,4-genuine-era-mismatch
10,2020,7430,0694-AH60,4-genuine-era-mismatch
10,2020,7430,0694-AH81,4-genuine-era-mismatch
10,2020,7430,0694-AH84,4-genuine-era-mismatch
10,2020,4594,0702-AA70,4-genuine-era-mismatch
10,2020,4331,0702-AB09,4-genuine-era-mismatch
10,2020,5013,0703-AB22,4-genuine-era-mismatch
10,2020,5148,0703-AB22,4-genuine-era-mismatch
10,2020,2301,0710-AB03,4-genuine-era-mismatch
10,2020,3036,0710-AB23,4-genuine-era-mismatch
10,2020,1732,0750-AK99,4-genuine-era-mismatch
44,2020,3541,0790-AK86,4-genuine-era-mismatch
20,2020,6511,1875-AA14,4-genuine-era-mismatch
20,2020,1069c,1875-AA14,4-genuine-era-mismatch
50,2020,2061,1901-AB48,4-genuine-era-mismatch
40,2020,318,0925-AA67,4-genuine-era-mismatch
8,2020,1806,1615-AB77,4-genuine-era-mismatch
49,2020,40119,1652-AA03,4-genuine-era-mismatch
18,2020,4203,1104-AA00,4-genuine-era-mismatch
18,2020,4203,1104-AA04,4-genuine-era-mismatch
18,2020,4203,1104-AA06,4-genuine-era-mismatch
18,2020,4203,1104-AA07,4-genuine-era-mismatch
18,2020,5006,1120-AB75,4-genuine-era-mismatch
18,2020,5006,1120-AB76,4-genuine-era-mismatch
18,2020,4161,1120-AA62,4-genuine-era-mismatch
18,2020,5006,1120-AA62,4-genuine-era-mismatch
18,2020,5006,1120-AB69,4-genuine-era-mismatch
18,2020,4161,1120-AB05,4-genuine-era-mismatch
18,2020,5006,1120-AB05,4-genuine-era-mismatch
18,2020,5006,1120-AB59,4-genuine-era-mismatch
18,2020,5006,1120-AB67,4-genuine-era-mismatch
18,2020,5006,1120-AB70,4-genuine-era-mismatch
18,2020,4161,1120-AB71,4-genuine-era-mismatch
18,2020,5006,1120-AB71,4-genuine-era-mismatch
18,2020,4161,1120-AB72,4-genuine-era-mismatch
18,2020,5006,1120-AB72,4-genuine-era-mismatch
18,2020,5006,1120-AB77,4-genuine-era-mismatch
40,2020,333,1218-AD23,4-genuine-era-mismatch
41,2020,418,2105-AE26,4-genuine-era-mismatch
49,2020,24405,2105-AE79,4-genuine-era-mismatch
49,2020,40119,2120-AK22,4-genuine-era-mismatch
49,2020,40119,2120-AK98,4-genuine-era-mismatch
49,2020,40119,2120-AL14,4-genuine-era-mismatch
49,2020,40119,2120-AL24,4-genuine-era-mismatch
49,2020,40119,2120-AL37,4-genuine-era-mismatch
49,2020,40119,2120-AK31,4-genuine-era-mismatch
49,2020,40119,2120-AK48,4-genuine-era-mismatch
49,2020,40119,2120-AL03,4-genuine-era-mismatch
49,2020,40119,2120-AL23,4-genuine-era-mismatch
23,2020,215,2125-AF88,4-genuine-era-mismatch
49,2020,24405,2130-AC23,4-genuine-era-mismatch
50,2020,1744,2133-AB88,4-genuine-era-mismatch
26,2020,6050,1545-BN27,4-genuine-era-mismatch
26,2020,936,1545-BO57,4-genuine-era-mismatch
41,2020,418b,2030-AB00,4-genuine-era-mismatch
46,2020,305,3072-AC80,4-genuine-era-mismatch
46,2020,305,3072-AC81,4-genuine-era-mismatch
5,2020,402,3147-AA13,4-genuine-era-mismatch
40,2021,442,0575-AD19,4-genuine-era-mismatch
40,2021,486,0599-AA28,4-genuine-era-mismatch
50,2021,2401,0694-AF67,4-genuine-era-mismatch
50,2021,2401,0694-AG10,4-genuine-era-mismatch
10,2021,7430,0694-AG57,4-genuine-era-mismatch
50,2021,2401,0694-AG57,4-genuine-era-mismatch
50,2021,5,0694-AG57,4-genuine-era-mismatch
10,2021,7430,0694-AG93,4-genuine-era-mismatch
50,2021,2401,0694-AG93,4-genuine-era-mismatch
50,2021,5,0694-AG93,4-genuine-era-mismatch
10,2021,7430,0694-AH45,4-genuine-era-mismatch
10,2021,7430,0694-AH56,4-genuine-era-mismatch
10,2021,7430,0694-AF47,4-genuine-era-mismatch
50,2021,2401,0694-AF47,4-genuine-era-mismatch
50,2021,5,0694-AF47,4-genuine-era-mismatch
10,2021,7430,0694-AG95,4-genuine-era-mismatch
10,2021,7430,0694-AH59,4-genuine-era-mismatch
50,2021,2401,0694-AE80,4-genuine-era-mismatch
10,2021,7430,0694-AG00,4-genuine-era-mismatch
50,2021,2401,0694-AG00,4-genuine-era-mismatch
50,2021,5,0694-AG00,4-genuine-era-mismatch
10,2021,7430,0694-AH61,4-genuine-era-mismatch
10,2021,4594,0702-AA70,4-genuine-era-mismatch
10,2021,4331,0702-AB09,4-genuine-era-mismatch
10,2021,5013,0703-AB22,4-genuine-era-mismatch
10,2021,5148,0703-AB22,4-genuine-era-mismatch
10,2021,2301,0710-AB39,4-genuine-era-mismatch
10,2021,2301,0710-AB03,4-genuine-era-mismatch
10,2021,3036,0710-AB23,4-genuine-era-mismatch
10,2021,2372,0750-AJ27,4-genuine-era-mismatch
10,2021,2313a,0750-AJ27,4-genuine-era-mismatch
10,2021,2302,0750-AJ30,4-genuine-era-mismatch
10,2021,2533a,0750-AK31,4-genuine-era-mismatch
10,2021,2533b,0750-AK31,4-genuine-era-mismatch
10,2021,2306a,0750-AK95,4-genuine-era-mismatch
10,2021,2380,0750-AL28,4-genuine-era-mismatch
10,2021,2533a,0750-AL29,4-genuine-era-mismatch
10,2021,2533d,0750-AL32,4-genuine-era-mismatch
10,2021,2330a,0750-AK30,4-genuine-era-mismatch
10,2021,2371b,0750-AK67,4-genuine-era-mismatch
10,2021,2533c,0750-AK94,4-genuine-era-mismatch
10,2021,2534,0750-AL03,4-genuine-era-mismatch
44,2021,3541,0790-AK86,4-genuine-era-mismatch
20,2021,1099a-3,1840-AD55,4-genuine-era-mismatch
20,2021,6511,1875-AA14,4-genuine-era-mismatch
20,2021,1069c,1875-AA14,4-genuine-era-mismatch
40,2021,318,0925-AA67,4-genuine-era-mismatch
20,2021,2461,1012-AA31,4-genuine-era-mismatch
18,2021,4203,1104-AA00,4-genuine-era-mismatch
18,2021,4203,1104-AA04,4-genuine-era-mismatch
18,2021,4203,1104-AA06,4-genuine-era-mismatch
18,2021,4203,1104-AA07,4-genuine-era-mismatch
18,2021,5006,1120-AB75,4-genuine-era-mismatch
18,2021,4161,1120-AA62,4-genuine-era-mismatch
18,2021,5006,1120-AA62,4-genuine-era-mismatch
18,2021,5006,1120-AB69,4-genuine-era-mismatch
18,2021,5006,1120-AB76,4-genuine-era-mismatch
18,2021,4161,1120-AB05,4-genuine-era-mismatch
18,2021,5006,1120-AB05,4-genuine-era-mismatch
18,2021,5006,1120-AB59,4-genuine-era-mismatch
18,2021,5006,1120-AB67,4-genuine-era-mismatch
18,2021,5006,1120-AB70,4-genuine-era-mismatch
18,2021,4161,1120-AB71,4-genuine-era-mismatch
18,2021,5006,1120-AB71,4-genuine-era-mismatch
40,2021,333,1218-AD23,4-genuine-era-mismatch
41,2021,418,2105-AE26,4-genuine-era-mismatch
49,2021,24405,2105-AE79,4-genuine-era-mismatch
49,2021,40119,2120-AK22,4-genuine-era-mismatch
49,2021,40119,2120-AL14,4-genuine-era-mismatch
49,2021,40119,2120-AL24,4-genuine-era-mismatch
49,2021,40119,2120-AL37,4-genuine-era-mismatch
49,2021,40119,2120-AK31,4-genuine-era-mismatch
49,2021,40119,2120-AL23,4-genuine-era-mismatch
49,2021,40119,2120-AL03,4-genuine-era-mismatch
49,2021,40119,2120-AK48,4-genuine-era-mismatch
49,2021,40119,2120-AK98,4-genuine-era-mismatch
23,2021,215,2125-AF88,4-genuine-era-mismatch
50,2021,1744,2133-AB88,4-genuine-era-mismatch
26,2021,936,1545-BO57,4-genuine-era-mismatch
46,2021,305,3072-AC84,4-genuine-era-mismatch
46,2021,305,3072-AC83,4-genuine-era-mismatch
5,2021,402,3147-AA13,4-genuine-era-mismatch
40,2021,442,0575-AD19,4-genuine-era-mismatch
40,2021,486,0599-AA28,4-genuine-era-mismatch
50,2021,2401,0694-AF67,4-genuine-era-mismatch
50,2021,2401,0694-AG10,4-genuine-era-mismatch
10,2021,7430,0694-AG57,4-genuine-era-mismatch
50,2021,2401,0694-AG57,4-genuine-era-mismatch
50,2021,5,0694-AG57,4-genuine-era-mismatch
10,2021,7430,0694-AG93,4-genuine-era-mismatch
50,2021,2401,0694-AG93,4-genuine-era-mismatch
50,2021,5,0694-AG93,4-genuine-era-mismatch
10,2021,7430,0694-AH45,4-genuine-era-mismatch
10,2021,7430,0694-AF47,4-genuine-era-mismatch
50,2021,2401,0694-AF47,4-genuine-era-mismatch
50,2021,5,0694-AF47,4-genuine-era-mismatch
10,2021,7430,0694-AG95,4-genuine-era-mismatch
10,2021,7430,0694-AH56,4-genuine-era-mismatch
10,2021,7430,0694-AH59,4-genuine-era-mismatch
