kind	rin	publication_id	ordinal	citation_ordinal	changes	authority_text
CHANGED	0579-AB13	200010	0	4	usc_section_end: None -> '126'; usc_section_span_rule: None -> 'stated'	21 USC 111 to 113, 114a, 114a-1, 115 to 117, 120 to 126, 134b, and 134f
CHANGED	0579-AB13	200110	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '114a-1'; usc_section_span_rule: None -> 'stated'	21 USC 114a to 114a-1
CHANGED	0579-AB13	200204	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '114a-1'; usc_section_span_rule: None -> 'stated'	21 USC 114a to 114a-1
CHANGED	0579-AB28	200110	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '114a-1'; usc_section_span_rule: None -> 'stated'	21 USC 114a to 114a-1
CHANGED	0579-AB28	200204	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: None -> '114a-1'; usc_section_span_rule: None -> 'stated'	21 USC 114a to 114a-1
CHANGED	0579-AB29	200110	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB29	200204	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB35	200110	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB35	200204	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB36	200204	0	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 111 to 114a-1
CHANGED	0579-AB42	200204	1	0	parse_status: 'partial' -> 'ok'; usc_section_end: '114a' -> '114a-1'	21 USC 114 to 114a-1
CHANGED	0579-AE88	202504	0	1	usc_section_end: None -> '8317'; usc_section_span_rule: None -> 'stated'	7 U.S.C. 1622 and 8301 to 8317
CHANGED	0579-AE88	202510	0	1	usc_section_end: None -> '8317'; usc_section_span_rule: None -> 'stated'	7 U.S.C. 1622 and 8301 to 8317
REMOVED	0581-AB67	200004	0	1	rin='0581-AB67'; publication_id='200004'; ordinal=0; authority_text='7 USC 15b and 51.65'; authority_type='usc'; parse_status='partial'; usc_title=7; usc_section='51'; usc_title_is_possible=True; usc_section_verdict='exists'; usc_section_attested_at_edition=True; usc_section_magnitude_is_plausible=True; authority_in_own_cfr_note='near-miss'; cfr_note_part='7 CFR 28'; authority_source='box' -> (no row)	7 USC 15b and 51.65
