rin	publication_id	edition_year	usc_title	usc_section	usc_appendix	authority_text	whole_citation
1557-AD34	201010	2010	12	27	False	12 USC 26 and 27	12 USC 26 and 27
1557-AD34	201010	2010	12	2901	False	12 USC 2901 to 2907	12 USC 2901 to 2907
1557-AD34	201010	2010	12	30	False	12 USC 30	12 USC 30
1557-AD34	201010	2010	12	3101	False	12 USC 3101 to 3111	12 USC 3101 to 3111
1557-AD34	201010	2010	12	36	False	12 USC 36	12 USC 36
1557-AD34	201010	2010	12	481	False	12 USC 481	12 USC 481
1557-AD34	201010	2010	12	93a	False	12 USC 93a	12 USC 93a
1557-AD35	201010	2010	12	161	False	12 USC 161	12 USC 161
1557-AD35	201010	2010	12	1818	False	12 USC 1818	12 USC 1818
1557-AD35	201010	2010	12	1828	False	12 USC 1828 note	12 USC 1828 note
1557-AD35	201010	2010	12	1828	False	12 USC 1828(n)	12 USC 1828(n)
1557-AD35	201010	2010	12	1831n	False	12 USC 1831n note	12 USC 1831n note
1557-AD35	201010	2010	12	1835	False	12 USC 1835	12 USC 1835
1557-AD35	201010	2010	12	3907	False	12 USC 3907	12 USC 3907
1557-AD35	201010	2010	12	3909	False	12 USC 3909	12 USC 3909
1557-AD35	201010	2010	12	93a	False	12 USC 93a	12 USC 93a
1557-AD36	201010	2010	12	1	False	12 USC 1 et seq	12 USC 1 et seq
1557-AD36	201010	2010	12	161	False	12 USC 161	12 USC 161
1557-AD36	201010	2010	12	1818	False	12 USC 1818	12 USC 1818
1557-AD36	201010	2010	12	24	False	12 USC 24(Seventh)	12 USC 24(Seventh)
1557-AD36	201010	2010	12	3101	False	12 USC 3101 et seq	12 USC 3101 et seq
1557-AD36	201010	2010	12	3901	False	12 USC 3901 et seq	12 USC 3901 et seq
1557-AD36	201010	2010	12	602	False	12 USC 602	12 USC 602
1557-AD36	201010	2010	12	93a	False	12 USC 93a	12 USC 93a
1557-AD37	201010	2010	12	24	False	12 USC 24(Seventh)	12 USC 24(Seventh)
1557-AD37	201010	2010	12	92a	False	12 USC 92a-93a	12 USC 92a-93a
1625-AA00	201004	2010	14	85	False	14 USC 85	14 USC 85
1625-AA00	201010	2010	14	85	False	14 USC 85	14 USC 85
1625-AA00	201210	2012	33	1226	False	33 USC 1226	33 USC 1226
1625-AA00	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AA01	201210	2012	33	1221	False	33 USC 1221 to 1236	33 USC 1221 to 1236
1625-AA01	201210	2012	33	2030	False	33 USC 2030	33 USC 2030
1625-AA01	201210	2012	33	2035	False	33 USC 2035	33 USC 2035
1625-AA01	201210	2012	33	2071	False	33 USC 2071	33 USC 2071
1625-AA01	201210	2012	33	471	False	33 USC 471	33 USC 471
1625-AA02	201210	2012	33	1321	False	33 USC 1321	33 USC 1321
1625-AA08	201210	2012	33	1233	False	33 USC 1233	33 USC 1233
1625-AA09	201210	2012	33	499	False	33 USC 499	33 USC 499
1625-AA11	201210	2012	33	1226	False	33 USC 1226	33 USC 1226
1625-AA11	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AA12	201210	2012	33	1321	False	33 USC 1321(j)	33 USC 1321(j)
1625-AA13	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AA13	201210	2012	33	1321	False	33 USC 1321(j)	33 USC 1321(j)
1625-AA87	201210	2012	33	1226	False	33 USC 1226	33 USC 1226
1625-AA87	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AA99	201210	2012	33	1223	False	33 USC 1223	33 USC 1223
1625-AA99	201210	2012	33	1225	False	33 USC 1225	33 USC 1225
1625-AA99	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB21	201210	2012	33	1226	False	33 USC 1226	33 USC 1226
1625-AB21	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB27	201210	2012	33	1223	False	33 USC 1223	33 USC 1223
1625-AB27	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB27	201210	2012	33	1903	False	33 USC 1903	33 USC 1903
1625-AB27	201210	2012	33	1908	False	33 USC 1908	33 USC 1908
1625-AB30	201210	2012	33	1226	False	33 USC 1226	33 USC 1226
1625-AB30	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB32	201004	2010	14	91	False	14 USC 91	14 USC 91
1625-AB32	201010	2010	14	2	False	14 USC 2	14 USC 2
1625-AB32	201010	2010	14	91	False	14 USC 91	14 USC 91
1625-AB32	201210	2012	33	1223	False	33 USC 1223	33 USC 1223
1625-AB32	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB32	201210	2012	33	1903	False	33 USC 1903(b)	33 USC 1903(b)
1625-AB35	201210	2012	33	1903	False	33 USC 1903	33 USC 1903
1625-AB36	201210	2012	33	494	False	33 USC 494	33 USC 494
1625-AB36	201210	2012	33	502	False	33 USC 502	33 USC 502
1625-AB37	201210	2012	33	1225	False	33 USC 1225	33 USC 1225
1625-AB38	201210	2012	33	1226	False	33 USC 1226	33 USC 1226
1625-AB38	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB44	201210	2012	33	1903	False	33 USC 1903(b)	33 USC 1903(b)
1625-AB57	201210	2012	33	1902	False	33 USC 1902	33 USC 1902
1625-AB67	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB72	201210	2012	33	1222	False	33 USC 1222(5)	33 USC 1222(5)
1625-AB72	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB72	201210	2012	33	1233	False	33 USC 1233	33 USC 1233
1625-AB81	201210	2012	33	1221	False	33 USC 1221	33 USC 1221
1625-AB83	201210	2012	33	1903	False	33 USC 1903(b)	33 USC 1903(b)
1625-AB84	201210	2012	33	1231	False	33 USC 1231	33 USC 1231
1625-AB90	201210	2012	33	1903	False	33 USC 1903	33 USC 1903
1625-AB90	201210	2012	33	1904	False	33 USC 1904	33 USC 1904
1625-AB92	201210	2012	33	1504	False	33 USC 1504	33 USC 1504
1625-AB94	201210	2012	33	1903	False	33 USC 1903	33 USC 1903
1625-AB95	201210	2012	33	1231	False	33 USCG 1231	33 USCG 1231
1990-AA41	201210	2012	35	207	False	35 USC 207 to 209	35 USC 207 to 209
1990-AA42	201210	2012	35	200	False	35 USC 200 to 212	35 USC 200 to 212
2020-AA47	201210	2012	33	1314	False	33 USC 1314(i) and 1361(a)	33 USC 1314(i) and 1361(a)
2020-AA47	201210	2012	33	1361	False	33 USC 1314(i) and 1361(a)	33 USC 1314(i) and 1361(a)
2040-AD39	201210	2012	33	1322	False	33 USC 1322	33 USC 1322
2040-AD39	201210	2012	33	1361	False	33 USC 1361	33 USC 1361
2040-AF05	201210	2012	33	1342	False	33 USC 1342(l) and 1362(24)	33 USC 1342(l) and 1362(24)
2040-AF05	201210	2012	33	1362	False	33 USC 1342(l) and 1362(24)	33 USC 1342(l) and 1362(24)
2040-AF09	201210	2012	33	1251	False	33 USC 1251	33 USC 1251
2040-AF09	201210	2012	33	1314	False	33 USC 1314(h)	33 USC 1314(h)
2040-AF09	201210	2012	33	1361	False	33 USC 1361(a)	33 USC 1361(a)
2040-AF13	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF14	201210	2012	33	1311	False	33 USC 1311	33 USC 1311
2040-AF14	201210	2012	33	1314	False	33 USC 1314	33 USC 1314
2040-AF14	201210	2012	33	1316	False	33 USC 1316	33 USC 1316
2040-AF14	201210	2012	33	1317	False	33 USC 1317	33 USC 1317
2040-AF14	201210	2012	33	1318	False	33 USC 1318	33 USC 1318
2040-AF14	201210	2012	33	1342	False	33 USC 1342	33 USC 1342
2040-AF14	201210	2012	33	1361	False	33 USC 1361	33 USC 1361
2040-AF16	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF21	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF22	201210	2012	33	1251	False	33 USC 1251(a)	33 USC 1251(a)
2040-AF22	201210	2012	33	1311	False	33 USC 1311(a)	33 USC 1311(a)
2040-AF22	201210	2012	33	1318	False	33 USC 1318(a)	33 USC 1318(a)
2040-AF22	201210	2012	33	1319	False	33 USC 1319	33 USC 1319
2040-AF22	201210	2012	33	1342	False	33 USC 1342	33 USC 1342
2040-AF22	201210	2012	33	1362	False	33 USC 1362(14)	33 USC 1362(14)
2040-AF25	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF27	201210	2012	33	1251	False	33 USC 1251	33 USC 1251
2040-AF27	201210	2012	33	1311	False	33 USC 1311	33 USC 1311
2040-AF27	201210	2012	33	1314	False	33 USC 1314	33 USC 1314
2040-AF27	201210	2012	33	1316	False	33 USC 1316	33 USC 1316
2040-AF27	201210	2012	33	1318	False	33 USC 1318	33 USC 1318
2040-AF27	201210	2012	33	1341	False	33 USC 1341	33 USC 1341
2040-AF27	201210	2012	33	1342	False	33 USC 1342	33 USC 1342
2040-AF27	201210	2012	33	1361	False	33 USC 1361	33 USC 1361
2040-AF27	201210	2012	33	1370	False	33 USC 1370	33 USC 1370
2040-AF30	201210	2012	33	1251	False	33 USC 1251	33 USC 1251
2040-AF33	201210	2012	33	1313	False	33 USC 1313(c)	33 USC 1313(c)
2040-AF35	201210	2012	33	1311	False	33 USC 1311	33 USC 1311
2040-AF35	201210	2012	33	1314	False	33 USC 1314	33 USC 1314
2040-AF35	201210	2012	33	1316	False	33 USC 1316	33 USC 1316
2040-AF35	201210	2012	33	1317	False	33 USC 1317	33 USC 1317
2040-AF35	201210	2012	33	1318	False	33 USC 1318	33 USC 1318
2040-AF35	201210	2012	33	1342	False	33 USC 1342	33 USC 1342
2040-AF35	201210	2012	33	1361	False	33 USC 1361	33 USC 1361
2040-AF36	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF38	201210	2012	33	1313	False	33 USC 1313(c)	33 USC 1313(c)
2040-AF39	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF40	201210	2012	33	1251	False	33 USC 1251	33 USC 1251
2040-AF40	201210	2012	33	1311	False	33 USC 1311	33 USC 1311
2040-AF40	201210	2012	33	1314	False	33 USC 1314	33 USC 1314
2040-AF40	201210	2012	33	1316	False	33 USC 1316	33 USC 1316
2040-AF40	201210	2012	33	1317	False	33 USC 1317	33 USC 1317
2040-AF40	201210	2012	33	1318	False	33 USC 1318	33 USC 1318
2040-AF40	201210	2012	33	1342	False	33 USC 1342	33 USC 1342
2040-AF40	201210	2012	33	1361	False	33 USC 1361	33 USC 1361
2040-AF41	201210	2012	33	1251	False	33 USC 1251 et seq	33 USC 1251 et seq
2040-AF42	201210	2012	33	1251	False	33 USC 1251(a)	33 USC 1251(a)
2040-AF43	201210	2012	33	1251	False	33 USC 1251(a)	33 USC 1251(a)
2050-AE81	201210	2012	33	1345	False	33 USC 1345(d)	33 USC 1345(d)
2050-AE81	201210	2012	33	1345	False	33 USC 1345(e)	33 USC 1345(e)
2050-AE87	201210	2012	33	1321	False	33 USC 1321(b)(3)	33 USC 1321(b)(3)
2050-AE87	201210	2012	33	1321	False	33 USC 1321(d)(2)	33 USC 1321(d)(2)
2050-AE87	201210	2012	33	1321	False	33 USC 1321(j)	33 USC 1321(j)
2050-AG69	201210	2012	33	1321	False	33 USC 1321	33 USC 1321
2050-AG73	201210	2012	33	1321	False	33 USC 1321(c)(2)	33 USC 1321(c)(2)
2060-AR36	201210	2012	33	1909	False	33 USC 1909	33 USC 1909
2105-AE14	201210	2012	40	102	False	40 USC 102, 40 USC 301, 40 USC 322,	40 USC 102, 40 USC 301, 40 USC 322,
2105-AE14	201210	2012	40	301	False	40 USC 102, 40 USC 301, 40 USC 322,	40 USC 102, 40 USC 301, 40 USC 322,
2125-AF44	201210	2012	40	1101	False	40 USC 1101	40 USC 1101
2501-AD11	201004	2010	12	1707	False	12 USC 1707 note	12 USC 1707 note
2501-AD11	201004	2010	12	1715z-13a	False	12 USC 1715z-13a(k)	12 USC 1715z-13a(k)
2501-AD11	201010	2010	12	1707	False	12 USC 1707 note	12 USC 1707 note
2501-AD11	201010	2010	12	1715z-13a	False	12 USC 1715z-13a(k)	12 USC 1715z-13a(k)
2501-AD56	201210	2012	40	121	False	40 USC 121(c), 42 USC 3535 (d)	40 USC 121(c), 42 USC 3535 (d)
2502-AH40	201004	2010	12	1710	False	12 USC 1710(h)	12 USC 1710(h)
2502-AH40	201010	2010	12	1710	False	12 USC 1710(h)	12 USC 1710(h)
2502-AI15	201004	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI15	201004	2010	12	1715z	False	12 USC 1715z -11a	12 USC 1715z -11a
2502-AI37	201004	2010	12	1702	False	12 USC 1702 to 1715z-21	12 USC 1702 to 1715z-21
2502-AI37	201010	2010	12	1702	False	12 USC 1702 to 1715z-21	12 USC 1702 to 1715z-21
2502-AI45	201004	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI45	201010	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI49	201004	2010	12	1715z-20	False	12 USC 1715z-20	12 USC 1715z-20
2502-AI49	201010	2010	12	1715z-20	False	12 USC 1715z-20	12 USC 1715z-20
2502-AI55	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI55	201004	2010	12	1715y	False	12 USC 1715y	12 USC 1715y
2502-AI56	201004	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI56	201004	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI56	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI56	201004	2010	12	1715u	False	12 USC 1715u	12 USC 1715u
2502-AI56	201010	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI56	201010	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI56	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI56	201010	2010	12	1715u	False	12 USC 1715u	12 USC 1715u
2502-AI58	201004	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI58	201004	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI58	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI58	201004	2010	12	1715u	False	12 USC 1715u	12 USC 1715u
2502-AI58	201004	2010	12	1715z-16	False	12 USC 1715z-16	12 USC 1715z-16
2502-AI58	201010	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI58	201010	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI58	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI58	201010	2010	12	1715u	False	12 USC 1715u	12 USC 1715u
2502-AI58	201010	2010	12	1715z-16	False	12 USC 1715z-16	12 USC 1715z-16
2502-AI64	201004	2010	12	1703	False	12 USC 1703, 1709, 1715b	12 USC 1703, 1709, 1715b
2502-AI64	201004	2010	12	1709	False	12 USC 1703, 1709, 1715b	12 USC 1703, 1709, 1715b
2502-AI64	201004	2010	12	1715b	False	12 USC 1703, 1709, 1715b	12 USC 1703, 1709, 1715b
2502-AI65	201004	2010	12	1715b	False	12 USC 1715b, 17152 to 1720	12 USC 1715b, 17152 to 1720
2502-AI65	201010	2010	12	1715b	False	12 USC 1715b, 17152 to 1720	12 USC 1715b, 17152 to 1720
2502-AI66	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI66	201004	2010	12	1715z	False	12 USC 1715z to 1720	12 USC 1715z to 1720
2502-AI66	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI66	201010	2010	12	1715z	False	12 USC 1715z to 1720	12 USC 1715z to 1720
2502-AI67	201004	2010	12	1701q	False	12 USC 1701q	12 USC 1701q
2502-AI67	201010	2010	12	1701q	False	12 USC 1701q	12 USC 1701q
2502-AI68	201004	2010	12	1709	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201004	2010	12	1710	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201004	2010	12	1715b	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201004	2010	12	1715z-16	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201004	2010	12	7	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201010	2010	12	1709	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201010	2010	12	1710	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201010	2010	12	1715b	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201010	2010	12	1715z-16	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI68	201010	2010	12	7	False	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U	12 USC 1709, 1710, 1715b, 1715z-16, 7 1715U
2502-AI70	201004	2010	12	5101	False	12 USC 5101 to 5113	12 USC 5101 to 5113
2502-AI70	201010	2010	12	5101	False	12 USC 5101 to 5113	12 USC 5101 to 5113
2502-AI73	201004	2010	12	1715s	False	12 USC 1715s, sec 2834(c) of PL 110-289	12 USC 1715s, sec 2834(c) of PL 110-289
2502-AI73	201010	2010	12	1715s	False	12 USC 1715s, sec 2834(c) of PL 110-289	12 USC 1715s, sec 2834(c) of PL 110-289
2502-AI74	201004	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI74	201004	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI74	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI74	201004	2010	12	1715n	False	12 USC 1715n(f)	12 USC 1715n(f)
2502-AI74	201004	2010	12	1715u	False	12 USC 1715u	12 USC 1715u
2502-AI74	201010	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI74	201010	2010	12	1710	False	12 USC 1710	12 USC 1710
2502-AI74	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI74	201010	2010	12	1715n	False	12 USC 1715n(f)	12 USC 1715n(f)
2502-AI74	201010	2010	12	1715u	False	12 USC 1715u	12 USC 1715u
2502-AI75	201004	2010	12	1715z-1	False	12 USC 1715z-1	12 USC 1715z-1
2502-AI75	201004	2010	12	1735f-19	False	12 USC 1735f-19(b)	12 USC 1735f-19(b)
2502-AI75	201010	2010	12	1715z-1	False	12 USC 1715z-1	12 USC 1715z-1
2502-AI75	201010	2010	12	1735f-19	False	12 USC 1735f-19(b)	12 USC 1735f-19(b)
2502-AI78	201004	2010	12	2601	False	12 USC 2601 et seq	12 USC 2601 et seq
2502-AI78	201010	2010	12	2601	False	12 USC 2601 et seq	12 USC 2601 et seq
2502-AI79	201004	2010	12	1715b	False	12 USC 1715b, 1715z-1720	12 USC 1715b, 1715z-1720
2502-AI79	201004	2010	12	1715z	False	12 USC 1715b, 1715z-1720	12 USC 1715b, 1715z-1720
2502-AI79	201010	2010	12	1715b	False	12 USC 1715b, 1715z-1720	12 USC 1715b, 1715z-1720
2502-AI79	201010	2010	12	1715z	False	12 USC 1715b, 1715z-1720	12 USC 1715b, 1715z-1720
2502-AI80	201004	2010	12	1702	False	12 USC 1702 to 1715z-21	12 USC 1702 to 1715z-21
2502-AI80	201010	2010	12	1702	False	12 USC 1702 to 1715z-21	12 USC 1702 to 1715z-21
2502-AI81	201004	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI81	201004	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI81	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI81	201010	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI81	201010	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI81	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI86	201004	2010	12	1701	False	12 USC 1701(x)	12 USC 1701(x)
2502-AI86	201010	2010	12	1701	False	12 USC 1701(x)	12 USC 1701(x)
2502-AI89	201004	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI89	201004	2010	12	1715z	False	12 USC 1715z to 1720	12 USC 1715z to 1720
2502-AI89	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI89	201010	2010	12	1715z	False	12 USC 1715z to 1720	12 USC 1715z to 1720
2502-AI90	201010	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI90	201010	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI90	201010	2010	12	1715	False	12 USC 1715 (b)	12 USC 1715 (b)
2502-AI91	201010	2010	12	1703	False	12 USC 1703, 1709 and 1715b	12 USC 1703, 1709 and 1715b
2502-AI91	201010	2010	12	1709	False	12 USC 1703, 1709 and 1715b	12 USC 1703, 1709 and 1715b
2502-AI91	201010	2010	12	1715b	False	12 USC 1703, 1709 and 1715b	12 USC 1703, 1709 and 1715b
2502-AI92	201010	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI92	201010	2010	12	1709	False	12 USC 1709	12 USC 1709
2502-AI92	201010	2010	12	1715b	False	12 USC 1715b	12 USC 1715b
2502-AI93	201010	2010	12	1703	False	12 USC 1703	12 USC 1703
2502-AI94	201010	2010	12	1701x	False	12 USC 1701x	12 USC 1701x
2506-AC23	201004	2010	12	4568	False	12 USC 4568	12 USC 4568
2506-AC23	201010	2010	12	4568	False	12 USC 4568	12 USC 4568
2506-AC30	201004	2010	12	4568	False	12 USC 4568	12 USC 4568
2506-AC30	201010	2010	12	4568	False	12 USC 4568	12 USC 4568
2529-AA91	201004	2010	12	1701u	False	12 USC 1701u	12 USC 1701u
2529-AA91	201010	2010	12	1701u	False	12 USC 1701u	12 USC 1701u
2590-AA01	201004	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA01	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA01	201004	2010	12	4612	False	12 USC 4612	12 USC 4612
2590-AA01	201010	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA01	201010	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA01	201010	2010	12	4612	False	12 USC 4612	12 USC 4612
2590-AA04	201004	2010	12	1430	False	12 USC 1430(j)(2)	12 USC 1430(j)(2)
2590-AA04	201010	2010	12	1430	False	12 USC 1430(j)(2)	12 USC 1430(j)(2)
2590-AA06	201004	2010	12	4513	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201004	2010	12	4522	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201004	2010	12	4526	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201004	2010	12	4639	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201010	2010	12	4513	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201010	2010	12	4522	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201010	2010	12	4526	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA06	201010	2010	12	4639	False	12 USC 4513, 4522, 4526, 4639	12 USC 4513, 4522, 4526, 4639
2590-AA08	201004	2010	12	4518	False	12 USC 4518(e)	12 USC 4518(e)
2590-AA08	201010	2010	12	4518	False	12 USC 4518(e), 4526	12 USC 4518(e), 4526
2590-AA08	201010	2010	12	4526	False	12 USC 4518(e), 4526	12 USC 4518(e), 4526
2590-AA10	201004	2010	12	4513b	False	12 USC 4513b(a) and (11)	12 USC 4513b(a) and (11)
2590-AA10	201010	2010	12	4513b	False	12 USC 4513b(a) and (11)	12 USC 4513b(a) and (11)
2590-AA11	201004	2010	12	4511	False	12 USC 4511	12 USC 4511
2590-AA11	201004	2010	12	4513	False	12 USC 4513	12 USC 4513
2590-AA11	201004	2010	12	4514	False	12 USC 4514	12 USC 4514
2590-AA11	201004	2010	12	4526	False	12 USC 4526	12 USC 4526
2590-AA11	201004	2010	12	4642	False	12 USC 4642	12 USC 4642
2590-AA12	201004	2010	12	1427	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	1431	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	1452	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	1455	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	1719	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	1723a	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4502	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4513	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4514	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4517	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4518	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4526	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
2590-AA12	201004	2010	12	4631	False	12 USC 1427	12 USC 1427, 1431(l)(5), 1452(h), 1455(l)(5), 4502(6) and (12), 4513, 4514, 4517, 4518, 4526, 4631, 4632, 4636, 1719(g)(5), 1723a(d)
